name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;156;0;294;3071;980;3071;980;0
header;136;145;136;185;1762;185;1762;145
A;688;83;688;84;688;84;688;83
A;939;207;939;236;962;236;962;207
B;289;778;289;789;297;789;297;778
D;769;807;769;832;797;832;797;807
B;943;882;943;909;964;909;964;882
A;923;1051;923;1056;928;1056;928;1051
B;620;1221;620;1237;642;1237;642;1221
C;940;1565;940;1593;961;1593;961;1565
A;891;1584;891;1586;895;1586;895;1584
D;943;2241;943;2269;964;2269;964;2241
B;467;2865;467;2891;489;2891;489;2865
