name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;712;0;643;3067;1223;3067;1223;0
header;85;163;85;202;1711;202;1711;163
A;889;229;889;256;909;256;909;229
B;894;899;894;929;913;929;913;899
C;893;1572;893;1601;916;1601;916;1572
A;1031;1592;1031;1594;1033;1594;1033;1592
B;714;1737;714;1753;736;1753;736;1737
D;896;2244;896;2271;917;2271;917;2244
B;1141;2254;1141;2273;1156;2273;1156;2254
A;766;2479;766;2504;780;2504;780;2479
C;654;2565;654;2592;686;2592;686;2565
B;934;2881;934;2906;942;2906;942;2881
