name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;967;0;944;3083;1795;3083;1795;0
header;163;118;163;165;1801;165;1801;118
A;1307;70;1307;77;1314;77;1314;70
A;964;185;964;213;987;213;987;185
A;1458;268;1458;271;1463;271;1463;268
A;1581;733;1581;735;1584;735;1584;733
A;1199;740;1199;765;1210;765;1210;740
B;965;867;965;893;986;893;986;867
A;1124;1164;1124;1169;1130;1169;1130;1164
A;1327;1258;1327;1261;1333;1261;1333;1258
C;967;1532;967;1560;987;1560;987;1532
A;1398;1674;1398;1699;1410;1699;1410;1674
A;1687;1695;1687;1700;1691;1700;1691;1695
A;1039;1867;1039;1870;1047;1870;1047;1867
A;1375;2028;1375;2028;1376;2028;1376;2028
D;971;2197;971;2226;996;2226;996;2197
A;1744;2665;1744;2671;1750;2671;1750;2665
A;1473;2712;1473;2716;1480;2716;1480;2712
A;1788;2754;1788;2762;1796;2762;1796;2754
